#M z y MLa eta sup_ad
2.088476562499999911e+00 2.274536132812499806e-02 3.427001953124999556e-01 1.686303710937500089e+00 1.730419921874999933e-01 2.000122070312500278e-02
2.063476562500000000e+00 1.571411132812499875e-02 2.520751953125000000e-01 2.233178710937499645e+00 2.461669921874999889e-01 1.453247070312500139e-02
2.463476562499999911e+00 2.321411132812499847e-02 3.020751953124999889e-01 1.883178710937500000e+00 1.561669921874999922e-01 2.032470703125000260e-03
2.663476562499999645e+00 1.946411132812499861e-02 2.770751953125000222e-01 2.058178710937499822e+00 2.011669921875000044e-01 2.078247070312500000e-02
2.263476562500000178e+00 2.696411132812499833e-02 3.270751953124999556e-01 1.708178710937499956e+00 2.911669921874999734e-01 8.282470703125001041e-03
2.363476562499999822e+00 2.133911132812500028e-02 3.145751953125000000e-01 1.620678710937500044e+00 2.686669921875000089e-01 2.390747070312500278e-02
2.763476562499999734e+00 2.883911132812500000e-02 2.645751953125000111e-01 1.970678710937499911e+00 1.786669921874999845e-01 1.140747070312500035e-02
2.563476562500000000e+00 1.758911132812500042e-02 3.395751953124999667e-01 1.795678710937500089e+00 1.336669921875000000e-01 1.765747070312500069e-02
2.163476562500000089e+00 2.508911132812499667e-02 2.895751953124999778e-01 2.145678710937499734e+00 2.236669921874999967e-01 5.157470703125000000e-03
2.113476562499999822e+00 2.040161132812499944e-02 3.458251953125000000e-01 2.014428710937500089e+00 1.449169921874999822e-01 2.234497070312500139e-02
2.513476562499999734e+00 2.790161132812499917e-02 2.958251953125000111e-01 1.664428710937500000e+00 2.349169921875000067e-01 9.844970703125000694e-03
2.713476562499999911e+00 1.665161132812499958e-02 3.208251953124999778e-01 2.189428710937499911e+00 2.799169921874999911e-01 1.609497070312499931e-02
2.313476562500000000e+00 2.415161132812499931e-02 2.708251953124999889e-01 1.839428710937500044e+00 1.899169921874999944e-01 3.594970703125000347e-03
2.213476562499999911e+00 1.852661132812499778e-02 2.833251953125000000e-01 1.926928710937499956e+00 1.674169921875000022e-01 1.296997070312500000e-02
2.613476562499999822e+00 2.602661132812499750e-02 3.333251953124999889e-01 2.276928710937499822e+00 2.574169921875000266e-01 4.699707031250000108e-04
2.413476562500000089e+00 2.227661132812500111e-02 2.583251953124999778e-01 1.751928710937499911e+00 2.124169921874999867e-01 1.921997070312500208e-02
2.013476562500000178e+00 2.977661132812500083e-02 3.083251953124999667e-01 2.101928710937500000e+00 1.224169921874999900e-01 6.719970703125000520e-03
2.019726562499999822e+00 2.005004882812500000e-02 2.606689453125000111e-01 1.658959960937500089e+00 2.053857421874999978e-01 1.199340820312500000e-02
2.419726562499999734e+00 2.755004882812499972e-02 3.106689453125000000e-01 2.008959960937500178e+00 2.953857421875000222e-01 2.449340820312500069e-02
2.619726562499999911e+00 1.630004882812500014e-02 2.856689453124999778e-01 1.833959960937499911e+00 2.503857421874999822e-01 5.743408203125000520e-03
2.219726562500000000e+00 2.380004882812499986e-02 3.356689453124999667e-01 2.183959960937500000e+00 1.603857421874999856e-01 1.824340820312500208e-02
2.319726562500000089e+00 1.817504882812499833e-02 3.231689453124999556e-01 2.271459960937499911e+00 1.378857421874999933e-01 2.618408203125000347e-03
2.719726562500000000e+00 2.567504882812499806e-02 2.731689453125000222e-01 1.921459960937500044e+00 2.278857421874999900e-01 1.511840820312500104e-02
2.519726562499999822e+00 2.192504882812499820e-02 3.481689453124999778e-01 2.096459960937500089e+00 2.728857421875000022e-01 8.868408203125000694e-03
2.119726562499999911e+00 2.942504882812500139e-02 2.981689453124999889e-01 1.746459960937500000e+00 1.828857421874999778e-01 2.136840820312500139e-02
2.169726562500000178e+00 1.536254882812499931e-02 3.419189453125000000e-01 1.877709960937500089e+00 2.841357421874999845e-01 1.055908203125000043e-03
2.569726562499999645e+00 2.286254882812499903e-02 2.919189453125000111e-01 2.227709960937499734e+00 1.941357421874999878e-01 1.355590820312500139e-02
2.769726562499999822e+00 1.911254882812499917e-02 3.169189453124999778e-01 1.702709960937500044e+00 1.491357421875000033e-01 7.305908203125000173e-03
2.369726562499999911e+00 2.661254882812499889e-02 2.669189453124999889e-01 2.052709960937499911e+00 2.391357421875000000e-01 1.980590820312500000e-02
2.269726562499999822e+00 2.098754882812500083e-02 2.794189453125000000e-01 1.965209960937500000e+00 2.166357421874999800e-01 1.043090820312500035e-02
2.669726562499999734e+00 2.848754882812500056e-02 3.294189453124999889e-01 1.615209960937500133e+00 1.266357421874999833e-01 2.293090820312500278e-02
2.469726562500000000e+00 1.723754882812499750e-02 2.544189453124999778e-01 2.140209960937499822e+00 1.716357421874999956e-01 4.180908203125000000e-03
2.069726562500000089e+00 2.473754882812499722e-02 3.044189453124999667e-01 1.790209960937499956e+00 2.616357421874999645e-01 1.668090820312500069e-02
2.094726562500000000e+00 1.770629882812499792e-02 2.887939453125000222e-01 2.118334960937499734e+00 1.547607421874999944e-01 2.371215820312500000e-02
2.494726562499999911e+00 2.520629882812500111e-02 3.387939453124999556e-01 1.768334960937500089e+00 2.447607421874999911e-01 1.121215820312500104e-02
2.694726562499999645e+00 2.145629882812499778e-02 2.637939453125000000e-01 2.293334960937500000e+00 2.897607421874999756e-01 1.746215820312500139e-02
2.294726562500000178e+00 2.895629882812499750e-02 3.137939453124999889e-01 1.943334960937499911e+00 1.997607421875000067e-01 4.962158203125000694e-03
2.394726562499999822e+00 1.958129882812499958e-02 3.262939453125000000e-01 1.855834960937500000e+00 1.772607421874999867e-01 1.433715820312500035e-02
2.794726562499999734e+00 2.708129882812499931e-02 2.762939453125000111e-01 2.205834960937499645e+00 2.672607421874999556e-01 1.837158203125000087e-03
2.594726562500000000e+00 1.583129882812499972e-02 3.012939453124999778e-01 1.680834960937499956e+00 2.222607421874999711e-01 2.058715820312500069e-02
2.194726562500000089e+00 2.333129882812499944e-02 2.512939453124999889e-01 2.030834960937499822e+00 1.322607421875000022e-01 8.087158203125000000e-03
2.144726562499999822e+00 2.239379882812499861e-02 3.075439453125000111e-01 2.162084960937499911e+00 2.335107421875000089e-01 1.277465820312500069e-02
2.544726562499999734e+00 2.989379882812499833e-02 2.575439453125000222e-01 1.812084960937500044e+00 1.435107421874999845e-01 2.746582031250000000e-04
2.744726562499999911e+00 1.864379882812499875e-02 3.325439453124999778e-01 1.987084960937499867e+00 1.885107421874999967e-01 1.902465820312500278e-02
2.344726562500000000e+00 2.614379882812499847e-02 2.825439453124999889e-01 1.637084960937500000e+00 2.785107421874999933e-01 6.524658203125000347e-03
2.244726562499999911e+00 1.676879882812500056e-02 2.700439453124999778e-01 1.724584960937500133e+00 2.560107421874999734e-01 2.214965820312500208e-02
2.644726562499999822e+00 2.426879882812500028e-02 3.200439453124999667e-01 2.074584960937500000e+00 1.660107421875000044e-01 9.649658203125001388e-03
2.444726562500000089e+00 2.051879882812500042e-02 2.950439453125000000e-01 1.899584960937499956e+00 1.210107421874999922e-01 1.589965820312500000e-02
2.044726562500000178e+00 2.801879882812499667e-02 3.450439453124999889e-01 2.249584960937499822e+00 2.110107421874999889e-01 3.399658203125000173e-03
2.032226562500000000e+00 1.606567382812499820e-02 3.184814453125000000e-01 2.019897460937500000e+00 1.856982421874999734e-01 1.785278320312500000e-02
2.432226562499999911e+00 2.356567382812500139e-02 2.684814453125000111e-01 1.669897460937500133e+00 2.756982421874999978e-01 5.352783203125000173e-03
2.632226562499999645e+00 1.981567382812499806e-02 3.434814453124999667e-01 2.194897460937499822e+00 2.306982421874999856e-01 2.410278320312500208e-02
2.232226562500000178e+00 2.731567382812499778e-02 2.934814453124999778e-01 1.844897460937499956e+00 1.406982421874999889e-01 1.160278320312500139e-02
2.332226562499999822e+00 2.169067382812499972e-02 2.559814453125000000e-01 1.932397460937500089e+00 1.631982421875000089e-01 2.097778320312500278e-02
2.732226562499999734e+00 2.919067382812499944e-02 3.059814453124999889e-01 2.282397460937499734e+00 2.531982421874999778e-01 8.477783203125000347e-03
2.532226562500000000e+00 1.794067382812499986e-02 2.809814453125000222e-01 1.757397460937500044e+00 2.981982421875000178e-01 1.472778320312500069e-02
2.132226562500000089e+00 2.544067382812499958e-02 3.309814453124999556e-01 2.107397460937499911e+00 2.081982421874999933e-01 2.227783203125000000e-03
2.182226562499999911e+00 1.887817382812500069e-02 2.872314453125000000e-01 2.238647460937500000e+00 2.644482421874999600e-01 1.941528320312500139e-02
2.582226562499999822e+00 2.637817382812499695e-02 3.372314453124999889e-01 1.888647460937499911e+00 1.744482421874999911e-01 6.915283203125000694e-03
2.782226562500000000e+00 1.512817382812499910e-02 2.622314453124999778e-01 2.063647460937499734e+00 1.294482421875000067e-01 1.316528320312500104e-02
2.382226562500000089e+00 2.262817382812500056e-02 3.122314453124999667e-01 1.713647460937500089e+00 2.194482421874999756e-01 6.652832031250000217e-04
2.282226562500000000e+00 1.700317382812499903e-02 3.497314453125000000e-01 1.626147460937500178e+00 2.419482421874999956e-01 1.629028320312500208e-02
2.682226562499999911e+00 2.450317382812499875e-02 2.997314453125000111e-01 1.976147460937499822e+00 1.519482421874999989e-01 3.790283203125000087e-03
2.482226562499999734e+00 2.075317382812499889e-02 3.247314453124999778e-01 1.801147460937500000e+00 1.969482421875000111e-01 2.254028320312500069e-02
2.082226562499999822e+00 2.825317382812499861e-02 2.747314453124999889e-01 2.151147460937499645e+00 2.869482421874999800e-01 1.004028320312500000e-02
2.057226562499999911e+00 2.122192382812499931e-02 3.341064453125000000e-01 1.735522460937499956e+00 1.350732421874999978e-01 6.134033203125000000e-03
2.457226562499999822e+00 2.872192382812499903e-02 2.841064453125000111e-01 2.085522460937499822e+00 2.250732421874999944e-01 1.863403320312500069e-02
2.657226562500000000e+00 1.747192382812499944e-02 3.091064453124999778e-01 1.910522460937500000e+00 2.700732421874999512e-01 1.238403320312500035e-02
2.257226562500000089e+00 2.497192382812499917e-02 2.591064453124999889e-01 2.260522460937499645e+00 1.800732421874999822e-01 2.488403320312500278e-02
2.357226562499999734e+00 1.559692382812499951e-02 2.966064453124999667e-01 2.173022460937499734e+00 2.025732421875000022e-01 9.259033203125001041e-03
2.757226562499999645e+00 2.309692382812499750e-02 3.466064453124999556e-01 1.823022460937500089e+00 2.925732421875000266e-01 2.175903320312500000e-02
2.557226562499999911e+00 1.934692382812500111e-02 2.716064453125000000e-01 1.998022460937499911e+00 2.475732421874999867e-01 3.009033203125000260e-03
2.157226562500000000e+00 2.684692382812500083e-02 3.216064453124999889e-01 1.648022460937500044e+00 1.575732421874999900e-01 1.550903320312500139e-02
2.107226562500000178e+00 1.840942382812500028e-02 2.653564453125000222e-01 1.779272460937499911e+00 2.138232421874999845e-01 7.696533203125000520e-03
2.507226562499999645e+00 2.590942382812500000e-02 3.153564453124999556e-01 2.129272460937500000e+00 1.238232421875000017e-01 2.019653320312500208e-02
2.707226562499999822e+00 2.215942382812500014e-02 2.903564453124999889e-01 1.604272460937500089e+00 1.688232421875000000e-01 1.446533203125000173e-03
2.307226562499999911e+00 2.965942382812499639e-02 3.403564453124999778e-01 1.954272460937499956e+00 2.588232421874999689e-01 1.394653320312500000e-02
2.207226562499999822e+00 2.028442382812499847e-02 3.028564453125000000e-01 2.041772460937500089e+00 2.813232421874999889e-01 4.571533203125000347e-03
2.607226562499999734e+00 2.778442382812499820e-02 2.528564453125000111e-01 1.691772460937500000e+00 1.913232421874999922e-01 1.707153320312499931e-02
2.407226562500000000e+00 1.653442382812499861e-02 3.278564453124999667e-01 2.216772460937499911e+00 1.463232421874999800e-01 1.082153320312500069e-02
2.007226562500000089e+00 2.403442382812499833e-02 2.778564453124999778e-01 1.866772460937500044e+00 2.363232421875000044e-01 2.332153320312500139e-02
2.010351562499999911e+00 2.092895507812499861e-02 3.009033203125000000e-01 2.263256835937499822e+00 1.596826171874999867e-01 1.348876953125000087e-03
2.410351562499999822e+00 2.842895507812499833e-02 2.509033203125000111e-01 1.913256835937499956e+00 2.496826171874999833e-01 1.384887695312500035e-02
2.610351562500000000e+00 1.717895507812499875e-02 3.259033203124999667e-01 2.088256835937500000e+00 2.946826171874999956e-01 7.598876953125000000e-03
2.210351562500000089e+00 2.467895507812499847e-02 2.759033203124999778e-01 1.738256835937500133e+00 2.046826171874999989e-01 2.009887695312500069e-02
2.310351562500000178e+00 1.530395507812499882e-02 2.634033203125000222e-01 1.650756835937500000e+00 1.821826171875000067e-01 1.072387695312500104e-02
2.710351562499999645e+00 2.280395507812500028e-02 3.134033203124999556e-01 2.000756835937500089e+00 2.721826171875000311e-01 2.322387695312500000e-02
2.510351562499999911e+00 1.905395507812500042e-02 2.884033203124999889e-01 1.825756835937500044e+00 2.271826171874999911e-01 4.473876953124999827e-03
2.110351562500000000e+00 2.655395507812499667e-02 3.384033203124999778e-01 2.175756835937499911e+00 1.371826171874999944e-01 1.697387695312500139e-02
2.160351562499999822e+00 1.811645507812499958e-02 2.946533203124999667e-01 1.957006835937499911e+00 2.384326171874999734e-01 1.228637695312500069e-02
2.560351562499999734e+00 2.561645507812499931e-02 3.446533203124999556e-01 1.607006835937500044e+00 1.484326171875000044e-01 2.478637695312500139e-02
2.760351562499999911e+00 2.186645507812499944e-02 2.696533203125000000e-01 2.132006835937499734e+00 1.934326171874999889e-01 6.036376953125000347e-03
2.360351562500000000e+00 2.936645507812499917e-02 3.196533203124999889e-01 1.782006835937500089e+00 2.834326171875000133e-01 1.853637695312499931e-02
2.260351562499999911e+00 1.999145507812499778e-02 3.321533203125000000e-01 1.869506835937500000e+00 2.609326171874999933e-01 2.911376953125000173e-03
2.660351562499999822e+00 2.749145507812499750e-02 2.821533203125000111e-01 2.219506835937499645e+00 1.709326171874999967e-01 1.541137695312500000e-02
2.460351562500000089e+00 1.624145507812499792e-02 3.071533203124999778e-01 1.694506835937499956e+00 1.259326171874999845e-01 9.161376953124999653e-03
2.060351562500000178e+00 2.374145507812500111e-02 2.571533203124999889e-01 2.044506835937499822e+00 2.159326171875000089e-01 2.166137695312500208e-02
2.085351562500000089e+00 1.671020507812499833e-02 3.477783203125000000e-01 1.847631835937499911e+00 1.990576171874999800e-01 1.306762695312500139e-02
2.485351562500000000e+00 2.421020507812499806e-02 2.977783203125000111e-01 2.197631835937500000e+00 2.890576171875000044e-01 5.676269531250000434e-04
2.685351562499999734e+00 2.046020507812499820e-02 3.227783203124999778e-01 1.672631835937500089e+00 2.440576171874999922e-01 1.931762695312500000e-02
2.285351562499999822e+00 2.796020507812500139e-02 2.727783203124999889e-01 2.022631835937500178e+00 1.540576171874999956e-01 6.817626953125000173e-03
2.385351562499999911e+00 2.233520507812499986e-02 2.852783203125000000e-01 2.110131835937499645e+00 1.315576171875000033e-01 2.244262695312500278e-02
2.785351562499999822e+00 2.983520507812499958e-02 3.352783203124999889e-01 1.760131835937500000e+00 2.215576171875000000e-01 9.942626953125000347e-03
2.585351562499999645e+00 1.858520507812500000e-02 2.602783203124999778e-01 2.285131835937499911e+00 2.665576171874999845e-01 1.619262695312500069e-02
2.185351562500000178e+00 2.608520507812499972e-02 3.102783203124999667e-01 1.935131835937500044e+00 1.765576171874999878e-01 3.692626953125000000e-03
2.135351562499999911e+00 1.952270507812500083e-02 2.540283203125000000e-01 1.716381835937500044e+00 2.778076171875000222e-01 2.400512695312500069e-02
